id	measurementType	measurementValue	measurementUnit
be775d3a-1fde-4e72-8d43-4c66cc2af966	OVTX-a, OVTX-d, OVTX-e, isobPLTX, OVTX-i, OVTX-j1, OVTX-j2 and OVTX-k		
91659e28-57f8-4d6d-9f0b-26f8bbe9709a	OA; COOHYTX; 45-OHYTX; YTX; homnoYTX	nd; nd; 0.009; 0.110; 0.010	
5b9a3fab-600a-4066-a6c1-cc85fec0e6c9	DSP	nd	
6dd9c2a2-ab35-45b3-8ff5-904defaca587	OA ; YTX ; PTX	362 ; nd ; nd	microgram per kilogram
bdf604a5-d24e-4dd1-ad6d-3536a79785c4	Fast acting toxins, Neurotoxins		
36f89755-4126-44fb-bd72-605ea561c09b	ND		
4f0fab51-79d8-4053-94c2-01fbf465dc7d	ND		
1e3f740d-75bc-4c54-b436-837700230ca1	ND		
bf324388-2a3b-4f41-8bc1-4d14e952a37d	ND		
9d570738-d2d5-4593-9774-9850acd5ae9c	ND		
111b9073-402b-48c8-939c-e7bd15f8fbee	ND		
0fb8e175-84cc-4e5a-9ea7-8a518aacbe69	Ciguatoxins and DSP		
7a096eaa-ecc5-4a85-bef5-30623427335d	OVTX-a; OVTX-b; OVTX-c; OVTX-d; OVTX-e; pPlTX	143801; 82779; 7148; 61942; 5722; 3707	nanograms in the whole sample
ec96bf36-be1e-4858-8d3b-94b8bf385f13	OA		
a1c693ed-b278-4d53-8801-3daa441a3f22	OA		
793b897b-a6b8-4f9e-8a3f-a35bc5ccefc5	OA		
7cd5bcb2-ef6f-4e06-93bb-32599bf4fc9e	OA		
9a2a14f2-2da7-4bbf-892c-020427bfe673	OA		
cc4751f6-f15f-4733-89d0-fbb8906ba213	OA		
0e434e6f-6a9d-4763-af48-8031a5a49934	OA		
217f52b9-9f76-451a-96f3-e7a5edd87265	OA; DTX1; DTX2; DTX4; DTX6	6.7-8.4; 0.12; trace; trace; trace	picogram per cell
e8f94b6b-2cfc-42e5-965a-e7667aafa94c	Ciguatoxins and DSP		
c7c5e623-d8ca-4112-9b88-852f388487ab	Homoyessotoxin (YTX)		
5655ba47-d145-4a43-867d-4aca274ae88b	YTX	4.5-65.0	picogram per cell
3f3d619a-fd3b-41a5-97f4-a7830136704b	YTX		
bf82fa03-06c3-4207-ae6c-87ed7609682f	YTX		
cbc185a5-34fd-4198-bfac-b5b41f95f5b6	YTX		
2b29b168-403c-44a2-9e9e-1e7ed06b4099	YTX		
11a9c3f5-40b9-46b6-a295-9a273538839a	YTX and derivatives		
234d3839-b383-4d74-8af9-d43e1f629f45	YTX and derivatives		
04ce2bdd-348a-4234-89e4-f53c56690539	YTX and derivatives		
6e49c105-bdca-482a-9748-98697ee4b6dd	YTX and derivatives		
7270b5dc-9258-44f0-81fb-97c70e978d4e	DA	3.24	picogram per gram
27795444-8fb3-4a1a-903c-6b8b69fcf98e	Domoic Acid	9.8-11.6	nanogram per mililitre
873d5234-c129-48c5-858d-d409907f9ba2	Domoic Acid	7.5-9.5	fentogram per cell
1aa798eb-4522-4649-b888-9fc4835fdb7a	ND		
d1127351-5632-4cc9-acce-b3b1acf35331	Domoic Acid		
38838ae4-cd8c-4d56-9dd4-8d6ff01389eb	Domoic Acid	11.4	nanogram per mililitre
bdd4d61c-b9e0-4806-9e72-1f7d4bdf411f	Domoic Acid	8.93	fentogram per cell
b8de16f6-cd03-4958-b547-dc06929671a6	Domoic Acid	< 50	picogram per mililiter
0fec534e-3fab-4a75-8c28-4f3549f8e86e	Domoic Acid		
30e433b9-e99e-41fc-b718-77fdca732919	Domoic Acid	0.13 - 0.45	microgram per gram of shellfish tissue
115c8267-fbd0-46bc-b1d9-22524ab846ed	Domoic Acid	0.13 - 0.45	microgram per gram of shellfish tissue
9cee04c1-973f-4ae7-bd2f-70bdae3e18c4	Domoic Acid	0.13 - 0.45	microgram per gram of shellfish tissue
323465ce-3c42-4121-a4b4-ec098ed59baa	Domoic Acid	0.13 - 0.45	microgram per gram of shellfish tissue
e36f3d22-0da6-471e-b491-ddf973be70b3	Domoic Acid	0.13 - 0.45	microgram per gram of shellfish tissue
cfb58e73-6899-4e06-8223-c432b8c6d192	Domoic Acid	0.13 - 0.45	microgram per gram of shellfish tissue
e85021ef-4c50-4c34-b740-a88a6c659ef0	Domoic Acid	0.13 - 0.45	microgram per gram of shellfish tissue
a9771c97-5847-4b0d-9b83-2efc849e631e	Domoic Acid		
ee84332f-3d50-4426-9cd5-280197e847e0	Domoic Acid	149.1	nanogram per mililitre
ad8b6f62-06d9-4939-a79e-80b4627bebad	Domoic Acid	0.44 µg particulate DA per litre	
d4d49fd3-dc01-49be-936a-a391359a3803	Domoic Acid	3.24	picogram per gram
e13009a0-46e4-4ed2-93e9-b78a83bc9d50	Domoic Acid	< 50	picogram per mililiter
148ce38d-5db7-483f-a4b3-62d855e7a04f	Domoic Acid	ND	
c6d9d6ce-af49-4c26-92a4-4424192a3c2e	Domoic Acid	6.3E-2	fentogram per cell
e737c5e1-7200-44cf-904a-2ac1740d9f7a	Domoic Acid	0.3	picogram per gram
b7c19c5e-c9cd-4eff-86c6-9f7e3d168147	Domoic Acid	nd	
36322e48-ac0f-420a-95be-0028e50c028a	Domoic Acid	ND	
002977b4-3be7-423f-bdf0-fd1712b6b768	Domoic Acid	3.6000000000000002E-4	picogram per cell
6b12eba1-b740-4c7d-97c9-da0fa11097f5	Domoic acid		
2a0db26b-2623-4ed2-b766-062c389f007f	Domoic Acid	7.29	nanogram of Domoic Acid per litre
b9a79f4b-ced3-4a5a-8f2d-780be37b2bac	Domoic Acid		
4c970dda-9060-433c-81f1-a74b3985c78c	Domoic Acid	0.69699999999999995	picogram per cell
d8f6fde5-de82-4582-8f92-ed1acc42a153	Domoic Acid	0.003-0.010	picogram per cell
89bd11cf-825a-497e-a397-3545e14665b9	Domoic Acid	-	trace levels in mussels
c32efc1e-d588-4a1b-a385-d649073ff167	Domoic Acid	nd	
a0e4f4d4-cb59-46b2-8838-9e8a27a96ff6	Domoic Acid	0.92-3.08	nanogram per mililitre
971063ed-ce8e-4ad3-8b40-457b999a84d0	Domoic Acid	1.68	nanogram per mililitre
a788f234-4240-46e2-90d2-0cd539644061	Domoic Acid		
09c40640-32f1-4936-9c42-080d6846c9e1	Domoic Acid	3.18	nanogram per mililitre
b661b380-0699-4bbb-bf71-b75544a05eb4	Domoic Acid	ND	
7e2241c2-c623-4a05-9290-5af2a106390a	Domoic Acid	ND	
e2bd19bd-3bfd-4448-b95e-4b0e3b9ca94f	Domoic Acid	ND	
fe36409a-d283-499f-9d93-89b3a8d0b73c	Domoic Acid	ND	
bd895d77-7543-4e58-80f9-6c1fed65b32d	Domoic Acid	3.24	picogram per gram
a15f0531-8fde-4be4-b3ea-6a0e2e7fd7fb	ND	ND	
b7fe4149-1836-424a-a2bb-9256f5199809	Domoic Acid		
