Scientific name*;Reported name (if different);Identification status;Reference;Additional references;HAEDAT URL;Last modified;Date*;Verbatim date;Latitude*;Longitude*;Coordinate uncertainty;WKT;Locality;Minimum depth;Maximum depth;Value;Unit;Toxin;Value;Unit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Margalefidinium polykrykoides;Cochlodinium catenatum;2 - probable;Jimenez R. 1997. Actividades y novedades de FAN en Ecuador. Third IOC Regional Science Planning Workshop on Harmful Algal “bloom”s in South America. Punta Arenas, Chile 28-30 July 1997 COI Informe de reuniones de trabajo No. 132. Anexo IV - página 17;Torres G. 2012. Eventos de mareas rojas: Estrategias de manejo preventivas en Ecuador. Tesis de Grado Magister en Ciencias. Universidad de Guayaquil. 158 pp.;;;1990-05;May 1990;-3,2256;-80,0134;1000;;Canal Jambelí - Ecuador;5;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Margalefidinium polykrykoides;Cochlodinium catenatum;2 - probable;Jimenez R. 1997. Actividades y novedades de FAN en Ecuador. Third IOC Regional Science Planning Workshop on Harmful Algal “bloom”s in South America. Punta Arenas, Chile 28-30 July 1997 COI Informe de reuniones de trabajo No. 132. Anexo IV - página 17;Torres G. 2012. Eventos de mareas rojas: Estrategias de manejo preventivas en Ecuador. Tesis de Grado Magister en Ciencias. Universidad de Guayaquil. 158 pp.;;;1992-03;March 1992;-3,1902;-79,9671;;;Costas El Oro - Ecuador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Margalefidinium polykrykoides;Cochlodinium catenatum;2 - probable;Jimenez R. 1997. Actividades y novedades de FAN en Ecuador. Third IOC Regional Science Planning Workshop on Harmful Algal “bloom”s in South America. Punta Arenas, Chile 28-30 July 1997 COI Informe de reuniones de trabajo No. 132. Anexo IV - página 17;Torres G. 2012. Eventos de mareas rojas: Estrategias de manejo preventivas en Ecuador. Tesis de Grado Magister en Ciencias. Universidad de Guayaquil. 158 pp.;;;1992-05;May 1992;-1,9737;-80,7759;1000;;Frente Ayangue Ecuador;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Margalefidinium polykrykoides;Cochlodinium catenatum;2 - probable;Jimenez R. 1997. Actividades y novedades de FAN en Ecuador. Third IOC Regional Science Planning Workshop on Harmful Algal “bloom”s in South America. Punta Arenas, Chile 28-30 July 1997 COI Informe de reuniones de trabajo No. 132. Anexo IV - página 17;Torres G. 2012. Eventos de mareas rojas: Estrategias de manejo preventivas en Ecuador. Tesis de Grado Magister en Ciencias. Universidad de Guayaquil. 158 pp.;;;1997-06;June 1997;-3,3489;-80,4144;1000;;Golfo de Guayaquil (Campo Amistad);19;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Margalefidinium polykrikoides;Cochlodinium polykrykoides;2 - probable;Orozco R., Quispe Y., Lorenzo A. & Zamudio M.L. 2017.   Asociación de floraciones de algas nocivas y Vibrio spp. en áreas de pesca y acuicultura de bivalvos de moluscos en las bahías de Sechura y Pisco, Perú.  Revista Peruana de Biología 24(1): 111 - 116;;;;2010-02/2014-05;Survey between February 2010 and may 2014;-13,7500;-76,2500;7,197;POLYGON ((-76.30142 -13.78607, -76.29044 -13.74872, -76.25198 -13.73272, -76.25061 -13.79407, -76.26572 -13.85675, -76.29318 -13.83808, -76.30142 -13.78607));Pisco and Paracas Bay, Peru;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Naves J.L., Freitas J.C., 2001. Dinoflagelados portadores de toxinas no canal de Sao Sebastiao, Sao Paulo. In: XVI Simposio de Biologia Marinha da Universidade de Sao Paulo, Sao Sebastiao, p. 47.;Nascimento S.M., Correa E.V., Menezes M., Varela D., Paredes J. & Morris S. 2012. Growth and toxin profile of Ostreopsis cf. ovata (Dinophyta) from Rio de Janeiro, Brazil. Harmful Algae 13: 1-9.;;;1998-11;November 1998;-23,8000;-45,4166;100;;San Sebastiao Channel, Sao Paulo, Brazil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Silva L.M., Avila T., Odebrecht C. & Matthiensen, A. 2006. Ostreopsis ovata (Dinoflagelado) associado a mancha de Trichodesmium (Cianobacteria) proximo a Ilha do Arvoredo, SC (Brasil). In: XI Congresso Brasileiro de Ficologia. Sociedade Brasileira de Ficologia, Itajaı, p. 67.;Nascimento S.M., Correa E.V., Menezes M., Varela D., Paredes J. & Morris S. 2012. Growth and toxin profile of Ostreopsis cf. ovata (Dinophyta) from Rio de Janeiro, Brazil. Harmful Algae 13: 1-9.;;;2004-01-15;;-27,2733;-48,3666;100;;Arvoredo Island, Santa Catarina, Brazil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Graneli E., Ferreira C.E.L., Yasumoto T., Rodrigues E. & Neves M.H.B. 2002. Sea urchins poisoning by the benthic dinoflagellate Ostreopsis ovata on the Brazilian coast. In: 10th International Conference on Harmful Algae, St. Petersburg, Florida, EUA, p. 113.;Nascimento S.M., Correa E.V., Menezes M., Varela D., Paredes J. & Morris S. 2012. Growth and toxin profile of Ostreopsis cf. ovata (Dinophyta) from Rio de Janeiro, Brazil. Harmful Algae 13: 1-9.;;;1999-07;Summer 1999;-22,9666;-42,0166;100;;Arraial do Cabo, Rio de Janeiro, Brazil;;;;;PLTX;;;Two human fatalities with causa mortis diagnosed as food poisoning and affected sea urchins (loose of spines, necrose and death);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. Ovata;1 - good;Graneli E., Ferreira C.E.L., Yasumoto T., Rodrigues E. & Neves M.H.B. 2002. Sea urchins poisoning by the benthic dinoflagellate Ostreopsis ovata on the Brazilian coast. In: 10th International Conference on Harmful Algae, St. Petersburg, Florida, EUA, p. 113.;Nascimento S.M., Correa E.V., Menezes M., Varela D., Paredes J. & Morris S. 2012. Growth and toxin profile of Ostreopsis cf. ovata (Dinophyta) from Rio de Janeiro, Brazil. Harmful Algae 13: 1-9.             Ferreira, C.E.L. 2006. Sea urchins killed by toxic algae. JMBA Global Mar. Environ. 3: 23–24.;;;2002-07;Summer 2002;-22,9666;-42,0166;100;;Arraial do Cabo, Rio de Janeiro, Brazil;;;;;Ostreocins                        PLTX;;;Ferreira, C.E.L. 2006. Sea urchins killed by toxic algae. JMBA Global Mar. Environ. 3: 23–24.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Nascimento S.M., Diniz B.d.S, Guioti de Alencar A., Menegueli A.C. & Menezes M. 2012. First record of the ciguatera causing genus in Brazil. Harmful Algae News 45: 8-9.;Nascimento S.M., Correa E.V., Menezes M., Varela D., Paredes J. & Morris S. 2012. Growth and toxin profile of Ostreopsis cf. ovata (Dinophyta) from Rio de Janeiro, Brazil. Harmful Algae 13: 1-9.;;;2006-03;March 2006;-8,5300;-35,0000;100;;Maracaípe, Pernambuco, Brazil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Nascimento S.M., Correa E.V., Menezes M., Varela D., Paredes J. & Morris S. 2012. Growth and toxin profile of Ostreopsis cf. ovata (Dinophyta) from Rio de Janeiro, Brazil. Harmful Algae 13: 1-9.;Nascimento S.M., Correa E.V., Menezes M., Varela D., Paredes J. & Morris S. 2012. Growth and toxin profile of Ostreopsis cf. ovata (Dinophyta) from Rio de Janeiro, Brazil. Harmful Algae 13: 1-9.;;;2006-06;June 2006;-22,7500;-41,8833;10;;Armaçao dos Buzios, Rio de Janeiro, Brazil;;;;;OVTX-a, -b, -c, -d and -e;;;OVTX detected in cultures;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Nascimento S.M., França J.V., Gonçalves J.E.A., Ferreira C.E.L. 2012. Ostreopsis cf. ovata (Dinophyta) bloom in an equatorial island of the Atlantic Ocean. Marine Pollution Bulletin 64: 1074–1078;;;;2009-07-09;;0,9194;-29,3424;100;;Saint Paul's Rocks, Brazil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;;Proença L.A.O., Boemer G.L., Dias J.P., Hatherly M.M., Mendes, I.L., Mendes, L.A.M., Mendes M.C.Q., Rossi W.C., Tamanaha M.S., Tenenbaum D.R. & Schramm M.A. 2010. Can the cases of airborne intoxication of beach users in south coast of Bahia (16°24'S, 39°02'W) be related to microalgae? In: GEOHAB OSM on Benthic HABS, Honolulu, Hawaii.;Nascimento S.M., Correa E.V., Menezes M., Varela D., Paredes J. & Morris S. 2012. Growth and toxin profile of Ostreopsis cf. ovata (Dinophyta) from Rio de Janeiro, Brazil. Harmful Algae 13: 1-9.;;;2010;;-16,4000;-39,0333;100;;Bahía, Brazil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Tibiriça C.E.J., Proença L.A.O. & Schramm, M.A. 2010. Investigaçao da ocorrencia de dinoflagelados epıfitos em duas enseadas na regiao centro-norte de Santa Catarina. In: XIII Congresso Brasileiro de Ficologia, Paraty, p. 313.;Nascimento S.M., Correa E.V., Menezes M., Varela D., Paredes J. & Morris S. 2012. Growth and toxin profile of Ostreopsis cf. ovata (Dinophyta) from Rio de Janeiro, Brazil. Harmful Algae 13: 1-9.;;;2010;;-26,7666;-48,6500;1000;;Penhas and Bombinhas, Santa Catarina, Brazil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Nascimento S.M., Abreu e Lima De'Carli G., Campos De Paula J., Salgueiro F., Melo G. & Menezes M. 2016. Distribution and abundance of epibenthic dinoflagellates at the Brazilian northeast coast (8° - 12°S). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0229: 135.;De Carli G.A.L. 2014. Distribuição e abundância de dinoflagelados epi-bentônicos na costa nordeste do Brasil. Master Thesis of Instituto de Biociências da Universidade Federal do Estado do Rio de Janeiro. ;;;2012-07/2013-01;Samplings collected in July 2012 and January 2013;-8,4219;-34,9300;1000;;Brazilian northeast coast, Brazil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1- good;Nascimento S.M., Abreu e Lima De'Carli G., Campos De Paula J., Salgueiro F., Melo G. & Menezes M. 2016. Distribution and abundance of epibenthic dinoflagellates at the Brazilian northeast coast (8° - 12°S). 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0229: 135.;De Carli G.A.L. 2014. Distribuição e abundância de dinoflagelados epi-bentônicos na costa nordeste do Brasil. Master Thesis of Instituto de Biociências da Universidade Federal do Estado do Rio de Janeiro. ;;;2012-07/2013-01;Samplings collected in July 2012 and January 2013;-12,9900;-38,4000;1000;;Brazilian northeast coast, Brazil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Mendes M.C. Q., Nunes J.M.C., Menezes M., Fraga S., Rodríguez F., Vazquez J.A., Blanco J., Franco J.M. & Riobó P. Toxin production, growth kinetics and molecular characterization of Ostreopsis cf. ovata isolated from Todos os Santos Bay, tropicalsouthwestern Atlantic. Toxicon 138: 18-30;;;;2013-11;November 2013;-12,9999;38,8864;100;;Todos los Santos Bay - Brazil;;;;;OvTX;;;OVTX detected in cultures;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Nascimento S.M., Moraes A.M., Leite Ferreira C.E. & Cavichioli Barbosa M. 2016. Epibenthic dinoflagellates from the tropical oceanic Trindade Island, Brazil. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0228: 135.;;;;2014-09;September 2014;-20,4936;-29,3419;10;;Cabritas, Trinidade Island, Brazil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Nascimento S.M., Moraes A.M., Leite Ferreira C.E. & Cavichioli Barbosa M. 2016. Epibenthic dinoflagellates from the tropical oceanic Trindade Island, Brazil. 17 th International Conference on Harmful Algae, Florianópolis, Brazil. Abstract Book POS0228: 135.;;;;2014-09;September 2014;-20,4936;-29,3305;10;;Orelhas, Trinidade Island, Brazil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Carnicer O., García-Altares M., Andree K.B., Diogène J. & Fernández-Tejedor M. 2015. First evidence of Ostreopsis cf. ovata in the eastern tropical Pacific Ocean, Ecuadorian coast. Botanica Marina 59(4): 267–274.;;;;2015-05;May 2015;0,7805;-80,0882;10;;Estero de Platano, Esmeraldas Province, Ecuador;;;;;;;;No toxicity detected in strains obtained from the area;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ostreopsis ovata;Ostreopsis cf. ovata;1 - good;Carnicer O., García-Altares M., Andree K.B., Diogène J. & Fernández-Tejedor M. 2015. First evidence of Ostreopsis cf. ovata in the eastern tropical Pacific Ocean, Ecuadorian coast. Botanica Marina 59(4): 267–274.;;;;2015-06;June 2015;-0,9536;-81,8110;10;;Playa Mateo, Manabí Province, Ecuador;;;;;;;;No toxicity detected in strains obtained from the area;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
